Bank_Transaction_ID,Transaction_Ref,Date,Bank_Amount,Bank_Account,Reconciliation_Status
BTXN-800742,TXN-500742,2023-12-16 17:00:00,1065.64,2533403651,Matched
BTXN-800743,TXN-500743,2024-03-27 16:00:00,874.75,9988776655,Matched
BTXN-800744,TXN-500744,2024-03-20 13:00:00,4942.8,3834846826,Matched
BTXN-800745,TXN-500745,2025-02-20 16:00:00,7548.49,5559681068,Matched
BTXN-800746,TXN-500746,2024-05-24 13:00:00,5519.66,5559681068,Matched
BTXN-800747,TXN-500747,2025-02-03 12:00:00,3707.13,3834846826,Matched
BTXN-800748,TXN-500748,2024-11-07 17:00:00,4343.78,4532658461,Matched
BTXN-800749,TXN-500749,2024-04-04 11:00:00,2489.89,1895646192,Partial
BTXN-800750,TXN-500750,2024-07-06 13:00:00,3615.17,8755262201,Matched
BTXN-800751,TXN-500751,2024-10-27 11:00:00,6153.04,1895646192,Partial
BTXN-800752,TXN-500752,2024-12-07 12:00:00,531.34,5559681068,Matched
BTXN-800753,TXN-500753,2023-04-24 11:00:00,4628.84,1714025507,Matched
BTXN-800754,TXN-500754,2023-05-29 10:00:00,2516.59,5559681068,Matched
BTXN-800755,TXN-500755,2025-03-10 12:00:00,4464.68,3834846826,Matched
BTXN-800756,TXN-500756,2023-10-28 15:00:00,3386.76,3154890776,Matched
BTXN-800757,TXN-500757,2023-01-03 10:00:00,3120.79,3154890776,Matched
BTXN-800759,TXN-500759,2025-01-10 10:00:00,1171.52,3834846826,Matched
BTXN-800760,TXN-500760,2024-11-14 11:00:00,692.36,1895646192,Matched
BTXN-800761,TXN-500761,2024-07-01 10:00:00,3041.66,8755262201,Matched
BTXN-800762,TXN-500762,2023-06-15 14:00:00,5199.22,1714025507,Matched
BTXN-800763,TXN-500763,2023-06-11 16:00:00,3274.03,2533403651,Partial
BTXN-800764,TXN-500764,2024-08-15 14:00:00,2297.6,3834846826,Matched
BTXN-800765,TXN-500765,2023-10-25 09:00:00,1126.69,8755262201,Matched
BTXN-800766,TXN-500766,2024-09-02 12:00:00,3810.15,3965458084,Partial
BTXN-800767,TXN-500767,2024-01-03 13:00:00,4600.02,4532658461,Matched
BTXN-800768,TXN-500768,2023-06-27 12:00:00,19805.81,8755262201,Matched
BTXN-800769,TXN-500769,2023-10-11 09:00:00,5973.93,3154890776,Matched
BTXN-800770,TXN-500770,2023-05-16 17:00:00,1402.71,8755262201,Matched
BTXN-800771,TXN-500771,2023-08-17 09:00:00,1915.31,9988776655,Matched
BTXN-800773,TXN-500773,2024-07-16 13:00:00,6182.75,4532658461,Matched
BTXN-800774,TXN-500774,2023-01-09 14:00:00,33234.69,8755262201,Matched
BTXN-800775,TXN-500775,2024-12-04 13:00:00,80.82,3834846826,Matched
BTXN-800777,TXN-500777,2024-07-01 09:00:00,456.53,2533403651,Matched
BTXN-800778,TXN-500778,2023-02-04 16:00:00,3577.32,2533403651,Partial
BTXN-800779,TXN-500779,2024-03-29 09:00:00,1149.08,2533403651,Matched
BTXN-800780,TXN-500780,2024-11-02 13:00:00,8687.57,2981426336,Matched
BTXN-800781,TXN-500781,2024-05-31 17:00:00,1743.59,5559681068,Matched
BTXN-800782,TXN-500782,2025-01-27 10:00:00,6733.5,8755262201,Matched
BTXN-800783,TXN-500783,2024-11-27 11:00:00,1066.05,4532658461,Matched
BTXN-800784,TXN-500784,2025-02-14 16:00:00,14431.82,3834846826,Matched
BTXN-800785,TXN-500785,2023-01-27 17:00:00,9657.31,3834846826,Matched
BTXN-800787,TXN-500787,2023-03-08 10:00:00,560.8,3154890776,Matched
BTXN-800788,TXN-500788,2024-05-23 14:00:00,2014.36,3154890776,Partial
BTXN-800789,TXN-500789,2023-05-15 09:00:00,4087.51,2533403651,Matched
BTXN-800790,TXN-500790,2023-05-18 11:00:00,1123.83,3965458084,Matched
BTXN-800791,TXN-500791,2024-02-22 12:00:00,1123.46,9988776655,Partial
BTXN-800792,TXN-500792,2023-08-24 13:00:00,1816.9,3834846826,Matched
BTXN-800793,TXN-500793,2024-10-02 15:00:00,15266.89,8755262201,Matched
BTXN-800794,TXN-500794,2024-03-07 09:00:00,1345.37,3154890776,Matched
BTXN-800795,TXN-500795,2024-04-22 14:00:00,2530.9,2533403651,Matched
BTXN-800797,TXN-500797,2024-12-17 16:00:00,1048.1,4532658461,Matched
BTXN-800798,TXN-500798,2023-01-20 09:00:00,801.29,2981426336,Matched
BTXN-800799,TXN-500799,2023-11-21 17:00:00,4170.32,5559681068,Matched
BTXN-800800,TXN-500800,2024-04-04 15:00:00,1072.05,4532658461,Partial
BTXN-800801,TXN-500801,2023-04-08 11:00:00,1432.3,3965458084,Matched
BTXN-800802,TXN-500802,2023-04-17 13:00:00,3323.03,2533403651,Matched
BTXN-800803,TXN-500803,2023-11-21 12:00:00,5768.52,4532658461,Matched
BTXN-800804,TXN-500804,2024-07-20 15:00:00,5915.42,5559681068,Partial
BTXN-800805,TXN-500805,2023-05-07 10:00:00,5032.97,5559681068,Matched
BTXN-800806,TXN-500806,2024-06-13 17:00:00,1081.94,8755262201,Matched
BTXN-800807,TXN-500807,2025-02-20 16:00:00,4952.57,1895646192,Matched
BTXN-800808,TXN-500808,2025-02-21 10:00:00,2095.15,2533403651,Partial
BTXN-800809,TXN-500809,2024-07-09 10:00:00,2859.08,2533403651,Matched
BTXN-800810,TXN-500810,2023-11-02 12:00:00,1554.99,8755262201,Matched
BTXN-800811,TXN-500811,2023-01-10 13:00:00,3929.61,3965458084,Partial
BTXN-800812,TXN-500812,2024-09-11 10:00:00,1073.11,9988776655,Matched
BTXN-800814,TXN-500814,2023-06-11 16:00:00,2327.04,1714025507,Matched
BTXN-800815,TXN-500815,2023-08-11 09:00:00,11010.38,1714025507,Matched
BTXN-800816,TXN-500816,2023-05-12 13:00:00,3278.66,4532658461,Partial
BTXN-800818,TXN-500818,2023-12-14 10:00:00,2863.09,1714025507,Matched
BTXN-800819,TXN-500819,2024-08-15 11:00:00,6643.64,1895646192,Matched
BTXN-800820,TXN-500820,2023-05-13 12:00:00,1551.24,2981426336,Matched
BTXN-800821,TXN-500821,2024-02-27 13:00:00,13495.57,1895646192,Matched
BTXN-800822,TXN-500822,2024-01-01 12:00:00,6337.29,5559681068,Matched
BTXN-800823,TXN-500823,2023-11-07 16:00:00,5085.65,4532658461,Matched
BTXN-800824,TXN-500824,2023-07-07 11:00:00,7475.77,5559681068,Matched
BTXN-800825,TXN-500825,2023-06-19 13:00:00,4168.96,5559681068,Matched
BTXN-800826,TXN-500826,2024-03-06 15:00:00,3396.69,3154890776,Matched
BTXN-800827,TXN-500827,2023-09-12 17:00:00,1758.42,8755262201,Matched
BTXN-800828,TXN-500828,2023-11-06 09:00:00,889.71,1714025507,Matched
BTXN-800829,TXN-500829,2024-13-45,1578.23,2981426336,Matched
BTXN-800830,TXN-500830,2023-03-26 09:00:00,5991.42,5559681068,Matched
BTXN-800831,TXN-500831,2024-05-01 13:00:00,2613.77,4532658461,Matched
BTXN-800832,TXN-500832,2024-04-23 17:00:00,876.87,4532658461,Matched
BTXN-800833,TXN-500833,2024-08-15 15:00:00,852.03,1895646192,Matched
BTXN-800834,TXN-500834,2024-09-03 11:00:00,3746.4,5559681068,Matched
BTXN-800835,TXN-500835,2024-08-30 17:00:00,12147.06,1714025507,Matched
BTXN-800836,TXN-500836,2024-10-18 14:00:00,668.71,3154890776,Matched
BTXN-800837,TXN-500837,2024-01-28 16:00:00,4811.74,4532658461,Matched
BTXN-800838,TXN-500838,2024-06-22 14:00:00,2228.22,2981426336,Matched
BTXN-800839,TXN-500839,2023-08-26 17:00:00,7000.22,8755262201,Matched
BTXN-800840,TXN-500840,2023-07-21 10:00:00,1325.29,3965458084,Matched
BTXN-800841,TXN-500841,2025-01-21 10:00:00,702.38,4532658461,Matched
BTXN-800842,TXN-500842,2024-06-17 12:00:00,29674.63,1895646192,Matched
BTXN-800843,TXN-500843,2023-10-25 11:00:00,816.62,3154890776,Partial
BTXN-800844,TXN-500844,2024-03-10 12:00:00,8001.1,3154890776,Matched
BTXN-800845,TXN-500845,2023-05-24 11:00:00,5817.62,5559681068,Partial
BTXN-800847,TXN-500847,2023-05-13 14:00:00,2144.64,3965458084,Matched
BTXN-800848,TXN-500848,2023-02-06 16:00:00,4650.16,3834846826,Matched
BTXN-800849,TXN-500849,2023-11-29 10:00:00,1768.82,1714025507,Matched
BTXN-800850,TXN-500850,2023-11-12 16:00:00,1755.47,2533403651,Matched
BTXN-800851,TXN-500851,2024-01-06 12:00:00,14507.27,4532658461,Matched
BTXN-800852,TXN-500852,2024-06-18 09:00:00,10905.85,3965458084,Matched
BTXN-800853,TXN-500853,2024-02-19 13:00:00,380.48,2533403651,Matched
BTXN-800854,TXN-500854,2024-09-10 15:00:00,5611.85,1714025507,Matched
BTXN-800855,TXN-500855,2024-02-22 10:00:00,750.28,3965458084,Matched
BTXN-800856,TXN-500856,2024-04-26 17:00:00,916.09,1895646192,Matched
BTXN-800857,TXN-500857,2023-01-13 09:00:00,554.1,1714025507,Matched
BTXN-800859,TXN-500859,2023-01-30 11:00:00,1190.4,2533403651,Matched
BTXN-800860,TXN-500860,2023-05-20 11:00:00,23002.32,2981426336,Matched
BTXN-800861,TXN-500861,2024-12-10 13:00:00,2530.76,1895646192,Partial
BTXN-800862,TXN-500862,2023-04-24 12:00:00,2142.93,8755262201,Matched
BTXN-800863,TXN-500863,2025-02-16 11:00:00,1184.32,2981426336,Matched
BTXN-800865,TXN-500865,2023-06-18 13:00:00,25454.43,2981426336,Matched
BTXN-800866,TXN-500866,2024-11-12 17:00:00,2653.14,1714025507,Matched
BTXN-800867,TXN-500867,2023-01-05 12:00:00,3912.79,3965458084,Matched
BTXN-800868,TXN-500868,2024-12-16 14:00:00,96.65,2981426336,Matched
BTXN-800869,TXN-500869,2024-07-27 13:00:00,80.2,8755262201,Matched
BTXN-800870,TXN-500870,2023-01-28 11:00:00,1540.74,1714025507,Partial
BTXN-800871,TXN-500871,2024-04-21 15:00:00,3034.18,8755262201,Matched
BTXN-800872,TXN-500872,2023-07-15 10:00:00,3100.69,9988776655,Matched
BTXN-800873,TXN-500873,2024-02-04 12:00:00,12332.28,2981426336,Matched
BTXN-800874,TXN-500874,2025-02-16 09:00:00,1364.34,3965458084,Matched
BTXN-800875,TXN-500875,2025-03-09 12:00:00,2148.25,8755262201,Matched
BTXN-800876,TXN-500876,2023-11-29 11:00:00,3495.06,2981426336,Matched
BTXN-800877,TXN-500877,2023-02-21 11:00:00,2935.06,1895646192,Matched
BTXN-800878,TXN-500878,2024-08-27 09:00:00,4196.14,8755262201,Partial
BTXN-800879,TXN-500879,2023-03-15 17:00:00,3057.15,8755262201,Matched
BTXN-800881,TXN-500881,2024-10-24 13:00:00,18247.08,3154890776,Matched
BTXN-800882,TXN-500882,2024-04-19 11:00:00,7569.09,3965458084,Matched
BTXN-800883,TXN-500883,2024-02-28 16:00:00,702.1,5559681068,Matched
BTXN-800884,TXN-500884,2024-01-10 12:00:00,542.54,8755262201,Matched
BTXN-800885,TXN-500885,2024-05-03 11:00:00,18144.6,2981426336,Partial
BTXN-800886,TXN-500886,2023-06-10 12:00:00,8182.13,3965458084,Matched
BTXN-800887,TXN-500887,2024-01-16 11:00:00,1865.07,3154890776,Matched
BTXN-800888,TXN-500888,2024-05-16 15:00:00,3887.08,4532658461,Matched
BTXN-800889,TXN-500889,2025-02-17 09:00:00,7850.72,3834846826,Matched
BTXN-800890,TXN-500890,2024-09-01 17:00:00,1029.89,2981426336,Matched
BTXN-800891,TXN-500891,2023-03-18 17:00:00,711.38,4532658461,Matched
BTXN-800892,TXN-500892,2023-01-28 09:00:00,6150.43,8755262201,Matched
BTXN-800893,TXN-500893,2024-06-04 17:00:00,1690.18,5559681068,Matched
BTXN-800894,TXN-500894,2023-08-03 15:00:00,1409.8,3154890776,Matched
BTXN-800896,TXN-500896,2024-03-10 12:00:00,2970.52,8755262201,Matched
BTXN-800897,TXN-500897,2023-05-18 14:00:00,5301.22,9988776655,Matched
BTXN-800898,TXN-500898,2023-02-23 16:00:00,550.43,2533403651,Matched
BTXN-800899,TXN-500899,2024-08-06 11:00:00,11479.89,3154890776,Partial
BTXN-800900,TXN-500900,2023-05-10 13:00:00,2270.48,1895646192,Partial
BTXN-800902,TXN-500902,2023-09-06 12:00:00,1494.1,2981426336,Partial
BTXN-800903,TXN-500903,2023-04-19 14:00:00,5971.39,4532658461,Matched
BTXN-800904,TXN-500904,2023-10-10 12:00:00,42761.2,1895646192,Matched
BTXN-800905,TXN-500905,2023-06-03 15:00:00,4968.57,1714025507,Matched
BTXN-800906,TXN-500906,2023-01-30 09:00:00,9648.69,2981426336,Matched
BTXN-800907,TXN-500907,2024-05-21 16:00:00,8027.44,3965458084,Partial
BTXN-800908,TXN-500908,2024-12-14 11:00:00,4495.93,3154890776,Matched
BTXN-800909,TXN-500909,2023-04-13 11:00:00,10515.41,2981426336,Matched
BTXN-800911,TXN-500911,2023-05-06 15:00:00,878.38,1714025507,Matched
BTXN-800912,TXN-500912,2023-09-12 09:00:00,ERROR_VAL,2981426336,Matched
BTXN-800913,TXN-500913,2024-04-17 14:00:00,1109.07,2981426336,Matched
BTXN-800914,TXN-500914,2023-05-04 09:00:00,ERROR_VAL,3834846826,Matched
BTXN-800915,TXN-500915,2024-01-14 16:00:00,1275.72,2533403651,Matched
BTXN-800917,TXN-500917,2023-01-13 12:00:00,7130.17,3154890776,Matched
BTXN-800918,TXN-500918,2025-02-22 09:00:00,3558.84,3834846826,Matched
BTXN-800919,TXN-500919,2025-02-12 10:00:00,1343.92,5559681068,Matched
BTXN-800920,TXN-500920,2023-07-10 17:00:00,7285.48,9988776655,Matched
BTXN-800921,TXN-500921,2024-10-19 15:00:00,3056.52,5559681068,Matched
BTXN-800922,TXN-500922,2023-06-26 15:00:00,4667.48,1895646192,Matched
BTXN-800923,TXN-500923,2024-07-23 15:00:00,4344.1,1895646192,Matched
BTXN-800924,TXN-500924,2024-03-07 11:00:00,1667.29,4532658461,Matched
BTXN-800925,TXN-500925,2023-02-01 12:00:00,3759.28,1895646192,Matched
BTXN-800926,TXN-500926,2024-01-08 15:00:00,283.62,3154890776,Partial
BTXN-800927,TXN-500927,2024-04-04 13:00:00,3986.83,3834846826,Matched
BTXN-800928,TXN-500928,2024-11-28 12:00:00,1333.34,1714025507,Matched
BTXN-800929,TXN-500929,2023-05-12 13:00:00,26846.01,3834846826,Matched
BTXN-800930,TXN-500930,2023-01-19 14:00:00,9672.73,2533403651,Matched
BTXN-800933,TXN-500933,2024-02-10 16:00:00,15076.52,1714025507,Matched
BTXN-800934,TXN-500934,2023-01-19 10:00:00,5639.56,3834846826,Matched
BTXN-800935,TXN-500935,2025-02-15 15:00:00,306.88,3965458084,Matched
BTXN-800936,TXN-500936,2024-06-23 14:00:00,1779.31,8755262201,Matched
BTXN-800937,TXN-500937,2024-09-24 14:00:00,4627.32,3154890776,Matched
BTXN-800938,TXN-500938,2023-11-18 13:00:00,6486.32,1714025507,Matched
BTXN-800939,TXN-500939,2024-01-27 12:00:00,3266.78,3965458084,Matched
BTXN-800941,TXN-500941,2024-11-09 11:00:00,377.37,3965458084,Partial
BTXN-800942,TXN-500942,2023-02-09 13:00:00,1173.82,1714025507,Matched
BTXN-800943,TXN-500943,2023-08-06 15:00:00,2803.21,5559681068,Partial
BTXN-800944,TXN-500944,2023-05-02 16:00:00,17483.02,3154890776,Matched
BTXN-800945,TXN-500945,2023-03-25 15:00:00,3403.22,1714025507,Matched
BTXN-800946,TXN-500946,2023-08-31 16:00:00,7943.37,2981426336,Matched
BTXN-800947,TXN-500947,2023-04-21 09:00:00,8669.43,5559681068,Matched
BTXN-800948,TXN-500948,2023-06-02 14:00:00,850967.12,3154890776,Matched
BTXN-800949,TXN-500949,2023-10-28 17:00:00,3222.7,3154890776,Matched
BTXN-800950,TXN-500950,2024-04-03 15:00:00,2194.09,1895646192,Matched
BTXN-800951,TXN-500951,2024-01-25 17:00:00,7002.7,3965458084,Matched
BTXN-800952,TXN-500952,2023-09-11 09:00:00,5972.64,2533403651,Matched
BTXN-800954,TXN-500954,2024-12-04 09:00:00,407.21,1895646192,Matched
BTXN-800955,TXN-500955,2023-05-01 17:00:00,7693.72,3154890776,Matched
BTXN-800956,TXN-500956,2025-01-06 12:00:00,4939.71,3965458084,Matched
BTXN-800957,TXN-500957,2023-05-29 09:00:00,1444.33,4532658461,Matched
BTXN-800958,TXN-500958,2024-01-12 17:00:00,2295.75,3834846826,Matched
BTXN-800959,TXN-500959,2024-06-06 11:00:00,1502.28,1714025507,Matched
BTXN-800960,TXN-500960,2023-02-07 13:00:00,9072.36,5559681068,Partial
BTXN-800961,TXN-500961,2023-02-17 17:00:00,574.89,3965458084,Matched
BTXN-800962,TXN-500962,2023-07-08 16:00:00,1682.91,1714025507,Matched
BTXN-800964,TXN-500964,2024-03-13 10:00:00,11487.96,2533403651,Matched
BTXN-800965,TXN-500965,2024-08-12 10:00:00,2165.84,5559681068,Matched
BTXN-800966,TXN-500966,2024-09-28 13:00:00,1939.35,1714025507,Matched
BTXN-800968,TXN-500968,2023-11-01 09:00:00,6141.61,5559681068,Matched
BTXN-800969,TXN-500969,2023-08-30 12:00:00,4743.55,4532658461,Matched
BTXN-800970,TXN-500970,2023-12-21 16:00:00,4591.62,4532658461,Matched
BTXN-800971,TXN-500971,2024-08-22 11:00:00,2703.21,1714025507,Matched
BTXN-800972,TXN-500972,2023-06-26 09:00:00,2025.81,3154890776,Partial
BTXN-800973,TXN-500973,2024-02-19 09:00:00,4089.58,3154890776,Matched
BTXN-800974,TXN-500974,2024-09-18 12:00:00,5774.05,1895646192,Matched
BTXN-800975,TXN-500975,2023-02-11 10:00:00,2681.98,3834846826,Matched
BTXN-800976,TXN-500976,2025-02-22 12:00:00,13457.96,3154890776,Matched
BTXN-800977,TXN-500977,2024-09-20 16:00:00,1705.86,2533403651,Matched
BTXN-800978,TXN-500978,2023-03-22 13:00:00,391.52,8755262201,Matched
BTXN-800979,TXN-500979,2024-10-16 14:00:00,1789.12,3965458084,Matched
BTXN-800980,TXN-500980,2023-04-22 10:00:00,446.38,3965458084,Partial
BTXN-800981,TXN-500981,2024-12-30 09:00:00,1194.53,5559681068,Matched
BTXN-800982,TXN-500982,2023-05-19 10:00:00,3877.42,3154890776,Matched
BTXN-800985,TXN-500985,2024-06-18 09:00:00,3929.32,1714025507,Matched
BTXN-800986,TXN-500986,2023-04-28 13:00:00,1805.48,3154890776,Partial
BTXN-800987,TXN-500987,2023-11-25 11:00:00,928.91,4532658461,Partial
BTXN-800988,TXN-500988,2023-06-15 14:00:00,2076.33,2533403651,Matched
BTXN-800989,TXN-500989,2024-01-06 11:00:00,4076.17,3154890776,Matched
BTXN-800991,TXN-500991,2023-10-08 15:00:00,1191.96,1895646192,Matched
BTXN-800993,TXN-500993,2024-04-11 17:00:00,4769.13,3154890776,Matched
BTXN-800994,TXN-500994,2024-01-04 17:00:00,2666.42,1714025507,Matched
BTXN-800995,TXN-500995,2023-09-04 12:00:00,963.14,2533403651,Partial
BTXN-800997,TXN-500997,2024-02-01 12:00:00,1790.81,1895646192,Matched
BTXN-800998,TXN-500998,2025-03-11 17:00:00,1095.31,1714025507,Matched
BTXN-800999,TXN-500999,2024-10-15 10:00:00,2772.78,1714025507,Matched
BTXN-801000,TXN-501000,2023-07-28 10:00:00,5348.42,3834846826,Matched
BTXN-801001,TXN-501001,2024-12-02 11:00:00,15036.49,3965458084,Matched
BTXN-801003,TXN-501003,2023-06-08 11:00:00,6218.75,1895646192,Partial
BTXN-801004,TXN-501004,2024-03-06 16:00:00,166.76,2981426336,Matched
BTXN-801005,TXN-501005,2024-03-05 14:00:00,4450.8,3965458084,Partial
BTXN-801006,TXN-501006,2024-01-11 11:00:00,10125.56,1714025507,Matched
BTXN-801007,TXN-501007,2023-12-02 10:00:00,2557.78,1714025507,Matched
BTXN-801008,TXN-501008,2024-03-19 12:00:00,972.28,5559681068,Matched
BTXN-801009,TXN-501009,2023-11-11 15:00:00,8294.02,5559681068,Matched
BTXN-801010,TXN-501010,2023-03-26 17:00:00,6200.66,3154890776,Matched
BTXN-801011,TXN-501011,2024-09-14 13:00:00,8174.11,3965458084,Matched
BTXN-801012,TXN-501012,2025-01-30 16:00:00,1873.55,8755262201,Matched
BTXN-801013,TXN-501013,2024-09-14 09:00:00,807.06,3154890776,Matched
BTXN-801014,TXN-501014,2023-11-05 12:00:00,1934.4,2533403651,Partial
BTXN-801015,TXN-501015,2023-08-26 16:00:00,6636.22,2533403651,Matched
BTXN-801016,TXN-501016,2023-12-29 12:00:00,20469.09,5559681068,Matched
BTXN-801017,TXN-501017,2024-09-22 16:00:00,1437.03,2981426336,Matched
BTXN-801018,TXN-501018,2023-03-11 11:00:00,1239.03,3965458084,Matched
BTXN-801019,TXN-501019,2023-01-11 14:00:00,1027.76,1895646192,Matched
BTXN-801020,TXN-501020,2024-05-02 14:00:00,2040.18,8755262201,Matched
BTXN-801022,TXN-501022,2023-10-06 09:00:00,7090.65,1895646192,Matched
BTXN-801023,TXN-501023,2024-07-27 17:00:00,658.97,1714025507,Matched
BTXN-801024,TXN-501024,2023-01-05 13:00:00,1532.85,3834846826,Matched
BTXN-801025,TXN-501025,2024-01-31 17:00:00,5440.25,2533403651,Matched
BTXN-801026,TXN-501026,2024-12-27 10:00:00,4190.63,2981426336,Partial
BTXN-801027,TXN-501027,2023-02-15 10:00:00,5553.49,1714025507,Matched
BTXN-801028,TXN-501028,2023-09-03 17:00:00,802.54,4532658461,Matched
BTXN-801029,TXN-501029,2024-08-12 16:00:00,1850.67,3154890776,Matched
BTXN-801030,TXN-501030,2023-04-06 16:00:00,1296.99,1895646192,Matched
BTXN-801032,TXN-501032,2024-05-08 14:00:00,8703.37,3154890776,Matched
BTXN-801033,TXN-501033,2023-06-10 17:00:00,1177.67,2533403651,Matched
BTXN-801034,TXN-501034,2023-08-12 15:00:00,1741.78,2981426336,Matched
BTXN-801035,TXN-501035,2023-08-08 15:00:00,6361.7,1895646192,Matched
BTXN-801037,TXN-501037,2023-03-25 12:00:00,6833.0,3154890776,Matched
BTXN-801038,TXN-501038,2024-04-19 12:00:00,2583.32,4532658461,Matched
BTXN-801039,TXN-501039,2023-06-05 10:00:00,2080.35,2533403651,Partial
BTXN-801040,TXN-501040,2023-11-18 13:00:00,758.97,3965458084,Partial
BTXN-801041,TXN-501041,2024-11-25 09:00:00,2309.16,2981426336,Matched
BTXN-801042,TXN-501042,2023-04-20 12:00:00,864.42,2533403651,Matched
BTXN-801043,TXN-501043,2023-05-15 10:00:00,5422.61,3154890776,Matched
BTXN-801044,TXN-501044,2024-03-10 15:00:00,3090.22,4532658461,Matched
BTXN-801045,TXN-501045,2023-05-31 13:00:00,2310.81,1714025507,Matched
BTXN-801046,TXN-501046,2023-12-10 10:00:00,1626.21,5559681068,Matched
BTXN-801048,TXN-501048,2024-06-17 13:00:00,4404.8,3154890776,Matched
BTXN-801049,TXN-501049,2025-02-06 14:00:00,813.2,3834846826,Partial
BTXN-801050,TXN-501050,2023-06-28 10:00:00,5497.01,3834846826,Matched
BTXN-801051,TXN-501051,2023-01-21 17:00:00,5646.91,5559681068,Matched
BTXN-801052,TXN-501052,2024-10-19 11:00:00,829.7,4532658461,Matched
BTXN-801053,TXN-501053,2024-09-19 12:00:00,2933.64,4532658461,Matched
BTXN-801055,TXN-501055,2024-07-25 17:00:00,2014.89,1895646192,Matched
BTXN-801056,TXN-501056,2024-05-22 09:00:00,4810.52,1895646192,Partial
BTXN-801057,TXN-501057,2023-05-18 13:00:00,1588.26,1895646192,Matched
BTXN-801058,TXN-501058,2024-05-02 13:00:00,3373.91,2981426336,Matched
BTXN-801059,TXN-501059,2023-07-05 16:00:00,3103.19,1895646192,Matched
BTXN-801060,TXN-501060,2023-03-11 17:00:00,884.47,3965458084,Matched
BTXN-801061,TXN-501061,2023-09-16 10:00:00,866.08,1714025507,Matched
BTXN-801062,TXN-501062,2024-09-03 09:00:00,852.79,3965458084,Matched
BTXN-801063,TXN-501063,2024-10-25 13:00:00,2641.8,3834846826,Matched
BTXN-801064,TXN-501064,2025-01-06 12:00:00,2250.94,3154890776,Matched
BTXN-801065,TXN-501065,2023-01-21 15:00:00,12723.38,8755262201,Matched
BTXN-801066,TXN-501066,2024-01-21 14:00:00,74.24,2981426336,Matched
BTXN-801067,TXN-501067,2024-03-23 16:00:00,6475.36,1714025507,Matched
BTXN-801068,TXN-501068,2024-06-05 09:00:00,18038.17,1895646192,Matched
BTXN-801069,TXN-501069,2024-02-09 13:00:00,8160.63,5559681068,Matched
BTXN-801070,TXN-501070,2024-12-28 11:00:00,627.75,3834846826,Partial
BTXN-801072,TXN-501072,2025-02-08 13:00:00,23595.42,3154890776,Matched
BTXN-801073,TXN-501073,2023-06-17 13:00:00,1880.09,3154890776,Matched
BTXN-801074,TXN-501074,2024-01-04 11:00:00,703.23,3965458084,Matched
BTXN-801075,TXN-501075,2024-10-12 12:00:00,117.32,1714025507,Matched
BTXN-801077,TXN-501077,2023-09-11 10:00:00,4324.2,5559681068,Matched
BTXN-801078,TXN-501078,2023-03-31 15:00:00,1647.61,8755262201,Matched
BTXN-801079,TXN-501079,2024-08-07 12:00:00,1031.18,2981426336,Matched
BTXN-801080,TXN-501080,2023-02-17 12:00:00,2205.91,5559681068,Matched
BTXN-801081,TXN-501081,2024-01-16 09:00:00,1884.08,3154890776,Matched
BTXN-801082,TXN-501082,2023-06-25 10:00:00,5768.92,5559681068,Partial
BTXN-801083,TXN-501083,2023-12-26 09:00:00,881.5,5559681068,Matched
BTXN-801084,TXN-501084,2023-04-24 11:00:00,7724.0,2981426336,Partial
BTXN-801085,TXN-501085,2024-04-20 11:00:00,10486.54,2981426336,Matched
BTXN-801086,TXN-501086,2024-09-05 11:00:00,7310.33,5559681068,Matched
BTXN-801087,TXN-501087,2025-01-05 16:00:00,1869.08,3965458084,Matched
BTXN-801088,TXN-501088,2024-03-02 17:00:00,3775.67,3834846826,Matched
BTXN-801089,TXN-501089,2024-06-27 13:00:00,737.48,8755262201,Matched
BTXN-801090,TXN-501090,2023-01-21 09:00:00,ERROR_VAL,3965458084,Matched
BTXN-801091,TXN-501091,2024-02-08 17:00:00,9192.02,4532658461,Matched
BTXN-801092,TXN-501092,2024-10-31 14:00:00,4992.81,1714025507,Matched
BTXN-801093,TXN-501093,2024-08-10 12:00:00,7318.92,1895646192,Matched
BTXN-801094,TXN-501094,2024-08-26 14:00:00,1282.5,1714025507,Matched
BTXN-801095,TXN-501095,2024-08-01 09:00:00,1056.05,1714025507,Matched
BTXN-801096,TXN-501096,2023-12-18 13:00:00,935.12,1714025507,Matched
BTXN-801098,TXN-501098,2024-05-13 13:00:00,4803.78,8755262201,Matched
BTXN-801099,TXN-501099,2025-03-08 15:00:00,4646.32,1895646192,Matched
BTXN-801100,TXN-501100,2023-07-30 09:00:00,3661.3,1714025507,Matched
BTXN-801101,TXN-501101,2024-09-05 16:00:00,88926.54,3154890776,Matched
BTXN-801102,TXN-501102,2024-05-14 16:00:00,192.28,8755262201,Matched
BTXN-801104,TXN-501104,2023-03-06 17:00:00,2437.22,3154890776,Matched
BTXN-801105,TXN-501105,2023-11-22 09:00:00,3404.69,1895646192,Matched
BTXN-801106,TXN-501106,2023-12-04 10:00:00,5863.2,8755262201,Partial
BTXN-801107,TXN-501107,2024-09-17 13:00:00,8964.53,4532658461,Matched
BTXN-801108,TXN-501108,2024-12-13 17:00:00,3198.22,3154890776,Matched
BTXN-801109,TXN-501109,2023-08-13 14:00:00,3717.89,1714025507,Matched
BTXN-801110,TXN-501110,2025-03-07 17:00:00,992.05,3834846826,Matched
