Invoice_ID,Transaction_Ref,Date,Vendor_Name,Vendor_ID,Amount,Approver_ID,Department,Category,Payment_Method,Vendor_Bank_Account,Status
INV-101977,TXN-501977,2025-02-26 13:00:00,Oracle India,VEND-107,1109.26,EMP_023,IT,Travel,UPI,2981426336,Pending
INV-101978,TXN-501978,2024-01-21 13:00:00,Oracle India,VEND-107,7847.79,EMP_021,HR,Consulting,Bank Transfer,2981426336,Approved
INV-101979,TXN-501979,2023-08-18 09:00:00,Microsoft Corp,VEND-103,1393.25,EMP_013,IT,Marketing,Card,3834846826,Approved
INV-101980,TXN-501980,2025-03-08 10:00:00,ABC Pvt Ltd,VEND-102,4620.95,EMP_001,Legal,Travel,Card,8755262201,Rejected
INV-101981,TXN-501981,2023-08-09 12:00:00,Zoom Video,VEND-106,10670.51,EMP_044,Legal,Travel,Card,1714025507,Pending
INV-101982,TXN-501982,2024-03-24 16:00:00,Zoom Video,VEND-106,7690.66,EMP_049,IT,Marketing,UPI,1714025507,Approved
INV-101983,TXN-501983,2024-03-23 13:00:00,Microsoft Corp,VEND-103,1565.27,EMP_012,IT,Marketing,Bank Transfer,3834846826,Pending
INV-101984,TXN-501984,2023-07-13 11:00:00,Blue Dart,VEND-108,5205.5,EMP_037,Sales,Travel,Bank Transfer,3965458084,Approved
INV-101985,TXN-501985,2025-03-02 11:00:00,Slack Technologies,VEND-101,3852.18,EMP_017,Finance,Office Supplies,Card,2533403651,Rejected
INV-101986,TXN-501986,2023-04-20 13:00:00,Microsoft Corp,VEND-103,8435.83,EMP_018,HR,Consulting,UPI,3834846826,Rejected
INV-101987,TXN-501987,2023-10-03 11:00:00,Blue Dart,VEND-108,6930.07,EMP_029,IT,Software,Bank Transfer,3965458084,Pending
INV-101988,TXN-501988,2023-03-29 14:00:00,Amazon Web Services,VEND-100,670.57,EMP_036,Finance,Consulting,Bank Transfer,1895646192,Pending
INV-101989,TXN-501989,2023-08-10 16:00:00,Stripe Inc,VEND-105,4800.33,EMP_004,Legal,Consulting,Bank Transfer,4532658461,Approved
INV-101990,TXN-501990,2025-01-23 10:00:00,Blue Dart,VEND-108,2778.56,EMP_019,Sales,Consulting,Bank Transfer,3965458084,Pending
INV-101991,TXN-501991,2024-13-45,WeWork,,1828.46,EMP_004,Legal,Travel,Card,5559681068,Approved
INV-101992,TXN-501992,2023-06-05 10:00:00,Blue Dart,VEND-108,7615.28,EMP_016,Legal,Software,Card,3965458084,Rejected
INV-101993,TXN-501993,2023-09-14 09:00:00,Blue Dart,VEND-108,1863.16,EMP_032,Finance,Marketing,Card,3965458084,Pending
INV-101994,TXN-501994,2025-02-28 16:00:00,Blue Dart,VEND-108,3763.79,EMP_041,Finance,Marketing,Card,3965458084,Rejected
INV-101995,TXN-501995,2023-09-16 13:00:00,Amazon Web Services,VEND-100,1237.04,EMP_045,Finance,Travel,Card,1895646192,Pending
INV-101996,TXN-501996,2024-09-25 16:00:00,Adobe Systems,VEND-104,14720.44,EMP_010,HR,Software,Bank Transfer,3154890776,Approved
INV-101997,TXN-501997,2023-07-10 13:00:00,Slack Technologies,VEND-101,6046.5,EMP_006,HR,Consulting,UPI,2533403651,Rejected
INV-101998,TXN-501998,2024-06-05 14:00:00,Oracle India,VEND-107,4585.18,EMP_027,IT,Consulting,Card,2981426336,Pending
INV-101999,TXN-501999,2023-10-28 14:00:00,Zoom Video,VEND-106,1682.0,EMP_013,Sales,Software,Card,1714025507,Pending
INV-102000,TXN-502000,2023-02-13 14:00:00,Amazon Web Services,VEND-100,13294.94,EMP_028,Legal,Software,Bank Transfer,1895646192,Pending
INV-102001,TXN-502001,2024-02-06 09:00:00,Slack Technologies,VEND-101,3502.93,EMP_048,Finance,Office Supplies,Card,2533403651,Approved
INV-102002,TXN-502002,2023-10-11 13:00:00,Slack Technologies,VEND-101,8248.6,EMP_002,Sales,Software,Bank Transfer,2533403651,Rejected
INV-102003,TXN-502003,2023-01-28 17:00:00,Amazon Web Services,VEND-100,1505.96,EMP_036,Legal,Travel,Bank Transfer,1895646192,Pending
INV-102004,TXN-502004,2023-04-26 09:00:00,Microsoft Corp,VEND-103,3996.56,EMP_001,IT,Consulting,Card,3834846826,Rejected
INV-102005,TXN-502005,2024-10-12 14:00:00,Slack Technologies,VEND-101,1876.6,EMP_010,Finance,Consulting,UPI,2533403651,Approved
INV-102006,TXN-502006,2023-09-06 09:00:00,Slack Technologies,VEND-101,6593.93,EMP_045,Sales,Travel,Bank Transfer,2533403651,Rejected
INV-102007,TXN-502007,2023-05-29 17:00:00,ABC Pvt Ltd,VEND-102,1707.18,EMP_043,Legal,Consulting,Card,8755262201,Pending
INV-102008,TXN-502008,2024-08-09 15:00:00,Oracle India,VEND-107,1021.68,EMP_012,Legal,Marketing,Bank Transfer,2981426336,Approved
INV-102009,TXN-502009,2025-01-02 14:00:00,WeWork,VEND-109,5831.45,EMP_017,IT,Software,Bank Transfer,5559681068,Rejected
INV-102010,TXN-502010,2024-11-10 12:00:00,Microsoft Corp,VEND-103,14586.95,EMP_006,IT,Software,Card,3834846826,Rejected
INV-102011,TXN-502011,2024-07-17 16:00:00,Oracle India,VEND-107,3616.38,EMP_029,IT,Office Supplies,UPI,2981426336,Approved
INV-102012,TXN-502012,2024-10-12 09:00:00,Slack Technologies,VEND-101,2056.66,EMP_044,HR,Office Supplies,Bank Transfer,2533403651,Rejected
INV-102013,TXN-502013,2023-02-25 16:00:00,Oracle India,VEND-107,3302.37,EMP_029,Sales,Software,UPI,2981426336,Approved
INV-102014,TXN-502014,2023-05-24 15:00:00,ABC Pvt Ltd,VEND-102,1723.07,EMP_013,Sales,Office Supplies,Bank Transfer,8755262201,Pending
INV-102015,TXN-502015,2025-01-30 12:00:00,Amazon Web Services,VEND-100,1608.7,EMP_003,HR,Marketing,Card,1895646192,Rejected
INV-102016,TXN-502016,2024-03-07 17:00:00,ABC Pvt Ltd,VEND-102,1137.72,EMP_008,HR,Office Supplies,Bank Transfer,8755262201,Approved
INV-102017,TXN-502017,2024-12-17 11:00:00,Amaz0n_Web_Serv1ces,VEND-100,1056.66,EMP_038,HR,Travel,UPI,1895646192,Pending
INV-102018,TXN-502018,2024-01-28 09:00:00,Adobe Systems,VEND-104,984.87,EMP_038,IT,Marketing,Bank Transfer,3154890776,Approved
INV-102019,TXN-502019,2024-08-20 15:00:00,WeWork,VEND-109,4735.77,EMP_038,Sales,Consulting,UPI,5559681068,Pending
INV-102020,TXN-502020,2023-05-30 17:00:00,Oracle India,VEND-107,823.26,EMP_001,Finance,Consulting,UPI,2981426336,Rejected
INV-102021,TXN-502021,2023-10-03 12:00:00,Adobe Systems,VEND-104,1971.85,EMP_020,HR,Software,UPI,3154890776,Approved
INV-102022,TXN-502022,2023-12-08 09:00:00,Microsoft Corp,VEND-103,8338.36,EMP_026,HR,Software,Card,3834846826,Rejected
INV-102023,TXN-502023,2024-06-10 14:00:00,Amazon Web Services,VEND-100,784.09,EMP_046,Sales,Office Supplies,UPI,1895646192,Approved
INV-102024,TXN-502024,2024-03-03 09:00:00,Microsoft Corp,VEND-103,2679.72,EMP_047,IT,Software,Card,3834846826,Pending
INV-102025,TXN-502025,2024-11-13 10:00:00,Blue Dart,VEND-108,781.92,EMP_034,Legal,Consulting,Bank Transfer,3965458084,Rejected
INV-102026,TXN-502026,2024-08-18 10:00:00,Stripe Inc,VEND-105,36012.77,EMP_009,HR,Consulting,Card,4532658461,Rejected
INV-102027,TXN-502027,2023-08-16 11:00:00,WeWork,VEND-109,8155.9,EMP_035,IT,Office Supplies,Bank Transfer,5559681068,Rejected
INV-102028,TXN-502028,2024-05-02 10:00:00,Stripe Inc,VEND-105,9051.3,EMP_043,Sales,Travel,Card,4532658461,Approved
INV-102029,TXN-502029,2023-11-10 13:00:00,Stripe Inc,VEND-105,2611.4,EMP_032,Sales,Marketing,Card,4532658461,Pending
INV-102030,TXN-502030,2024-02-17 15:00:00,Slack Technologies,VEND-101,6355.68,EMP_008,Sales,Consulting,Card,2533403651,Approved
INV-102031,TXN-502031,2023-10-23 17:00:00,Microsoft Corp,VEND-103,9000.12,EMP_015,HR,Travel,Bank Transfer,3834846826,Rejected
INV-102032,TXN-502032,2023-01-01 15:00:00,Stripe Inc,VEND-105,2346.5,EMP_007,IT,Office Supplies,UPI,4532658461,Approved
INV-102033,TXN-502033,2023-12-27 09:00:00,Microsoft Corp,VEND-103,1573.65,EMP_045,Sales,Office Supplies,Bank Transfer,3834846826,Approved
INV-102034,TXN-502034,2024-08-15 17:00:00,ABC Pvt Ltd,VEND-102,5391.72,EMP_038,Sales,Travel,Bank Transfer,8755262201,Rejected
INV-102035,TXN-502035,2023-11-25 09:00:00,Blue Dart,VEND-108,9344.92,EMP_031,Sales,Travel,Card,3965458084,Pending
INV-102036,TXN-502036,2025-02-18 15:00:00,ABC Pvt Ltd,VEND-102,640.11,EMP_030,Finance,Travel,Card,8755262201,Approved
INV-102037,TXN-502037,2024-07-23 12:00:00,WeWork,VEND-109,3685.0,EMP_012,Legal,Marketing,Card,5559681068,Pending
INV-102038,TXN-502038,2023-12-22 09:00:00,Blue Dart,VEND-108,2175.09,EMP_007,HR,Office Supplies,Card,3965458084,Pending
INV-102039,TXN-502039,2024-03-24 12:00:00,Amazon Web Services,VEND-100,14088.69,EMP_048,Finance,Travel,Bank Transfer,1895646192,Rejected
INV-102040,TXN-502040,2023-04-24 12:00:00,WeWork,,ERROR_VAL,EMP_010,IT,Travel,UPI,5559681068,Pending
INV-102041,TXN-502041,2024-09-15 09:00:00,ABC Pvt Ltd,VEND-102,626.11,EMP_037,HR,Marketing,Bank Transfer,8755262201,Approved
INV-102042,TXN-502042,2024-04-06 14:00:00,Slack Technologies,VEND-101,2243.53,EMP_045,Legal,Marketing,Card,2533403651,Pending
INV-102043,TXN-502043,2024-10-26 13:00:00,Blue Dart,VEND-108,3142.9,EMP_003,Finance,Marketing,Card,3965458084,Rejected
INV-102044,TXN-502044,2024-12-05 12:00:00,Shadow_Consultancy,VEND-106,3989.22,EMP_050,IT,Consulting,UPI,9988776655,Approved
INV-102045,TXN-502045,2024-04-11 09:00:00,ABC Pvt Ltd,VEND-102,2033.68,EMP_040,Legal,Office Supplies,Card,8755262201,Pending
INV-102046,TXN-502046,2024-02-25 13:00:00,Amazon Web Services,VEND-100,496.23,EMP_020,Legal,Office Supplies,Bank Transfer,1895646192,Pending
INV-102047,TXN-502047,2024-02-06 13:00:00,Blue Dart,VEND-108,815.05,EMP_039,IT,Consulting,Bank Transfer,3965458084,Rejected
INV-102048,TXN-502048,2023-02-25 17:00:00,WeWork,VEND-109,609.51,EMP_020,Sales,Software,UPI,5559681068,Pending
INV-102049,TXN-502049,2024-03-22 13:00:00,Microsoft Corp,VEND-103,969.08,EMP_015,Legal,Marketing,Bank Transfer,3834846826,Pending
INV-102050,TXN-502050,2024-05-27 15:00:00,Oracle India,VEND-107,19757.98,EMP_018,IT,Consulting,Card,2981426336,Rejected
INV-102051,TXN-502051,2024-12-23 12:00:00,Z00m_V1de0,VEND-106,4022.57,EMP_039,Legal,Office Supplies,Card,1714025507,Approved
INV-102052,TXN-502052,2024-08-04 15:00:00,Amazon Web Services,VEND-100,3548.18,EMP_044,IT,Marketing,Card,1895646192,Approved
INV-102053,TXN-502053,2024-10-26 10:00:00,Shadow_Consultancy,VEND-107,5505.46,EMP_050,Sales,Consulting,UPI,9988776655,Approved
INV-102054,TXN-502054,2024-03-02 14:00:00,Stripe Inc,VEND-105,9353.48,EMP_027,Finance,Consulting,UPI,4532658461,Rejected
INV-102055,TXN-502055,2023-01-19 12:00:00,Oracle India,VEND-107,365.56,EMP_017,Legal,Consulting,UPI,2981426336,Rejected
INV-102056,TXN-502056,2024-03-30 12:00:00,Oracle India,VEND-107,9393.21,EMP_024,Finance,Office Supplies,Bank Transfer,2981426336,Pending
INV-102057,TXN-502057,2024-02-04 11:00:00,Stripe Inc,VEND-105,3622.78,EMP_015,HR,Travel,Card,4532658461,Rejected
INV-102058,TXN-502058,2023-08-06 13:00:00,Microsoft Corp,VEND-103,6728.11,EMP_048,Finance,Office Supplies,UPI,3834846826,Approved
INV-102059,TXN-502059,2024-11-03 13:00:00,Blue Dart,VEND-108,3645.35,EMP_011,HR,Travel,Bank Transfer,3965458084,Rejected
INV-102060,TXN-502060,2023-05-13 10:00:00,Microsoft Corp,VEND-103,944.92,EMP_025,Legal,Consulting,UPI,3834846826,Rejected
INV-102061,TXN-502061,2023-10-15 11:00:00,ABC Pvt Ltd,VEND-102,8032.06,EMP_035,Legal,Office Supplies,UPI,8755262201,Rejected
INV-102062,TXN-502062,2024-04-27 11:00:00,Amazon Web Services,VEND-100,2484.82,EMP_037,Legal,Marketing,Bank Transfer,1895646192,Rejected
INV-102063,TXN-502063,2023-08-31 09:00:00,Adobe Systems,VEND-104,4044.13,EMP_049,Legal,Office Supplies,Card,3154890776,Pending
INV-102064,TXN-502064,2023-10-18 15:00:00,Adobe Systems,VEND-104,9908.2,EMP_044,IT,Office Supplies,Bank Transfer,3154890776,Rejected
INV-102065,TXN-502065,2024-13-45,ABC Pvt Ltd,,447.07,EMP_046,HR,Software,Card,8755262201,Pending
INV-102066,TXN-502066,2023-09-08 17:00:00,Adobe Systems,VEND-104,1363.4,EMP_041,IT,Consulting,Bank Transfer,3154890776,Pending
INV-102067,TXN-502067,2023-10-21 16:00:00,Oracle India,VEND-107,1327.05,EMP_018,IT,Software,UPI,2981426336,Approved
INV-102068,TXN-502068,2024-08-25 14:00:00,ABC Pvt Ltd,VEND-102,2051.96,EMP_027,IT,Software,UPI,8755262201,Pending
INV-102069,TXN-502069,2024-10-10 09:00:00,Blue Dart,VEND-108,2210.98,EMP_043,HR,Travel,Bank Transfer,3965458084,Rejected
INV-102070,TXN-502070,2023-01-19 14:00:00,Microsoft Corp,VEND-103,1414.92,EMP_030,IT,Software,UPI,3834846826,Pending
INV-102071,TXN-502071,2023-04-05 09:00:00,Zoom Video,,ERROR_VAL,EMP_022,Sales,Consulting,Card,1714025507,Pending
INV-102072,TXN-502072,2023-12-20 12:00:00,Stripe Inc,VEND-105,9630.13,EMP_014,Sales,Travel,UPI,4532658461,Approved
INV-102073,TXN-502073,2024-02-17 15:00:00,Blue Dart,VEND-108,1142.33,EMP_030,HR,Office Supplies,Card,3965458084,Rejected
INV-102074,TXN-502074,2024-09-18 11:00:00,Blue Dart,VEND-108,1230.81,EMP_005,HR,Consulting,Bank Transfer,3965458084,Pending
INV-102075,TXN-502075,2023-12-10 15:00:00,Adobe Systems,VEND-104,10682.36,EMP_015,Legal,Travel,Bank Transfer,3154890776,Pending
INV-102076,TXN-502076,2023-08-15 14:00:00,M1cr0s0ft_C0rp,VEND-103,11474.7,EMP_044,HR,Office Supplies,Bank Transfer,3834846826,Approved
INV-102077,TXN-502077,2024-08-23 10:00:00,Oracle India,VEND-107,12201.13,EMP_009,Finance,Travel,Card,2981426336,Rejected
INV-102078,TXN-502078,2024-03-04 11:00:00,Blue Dart,VEND-108,1255.0,EMP_018,Legal,Software,Bank Transfer,3965458084,Pending
INV-102079,TXN-502079,2024-11-20 15:00:00,Adobe Systems,VEND-104,5665.11,EMP_019,HR,Consulting,Bank Transfer,3154890776,Rejected
INV-102080,TXN-502080,2023-02-11 11:00:00,Blue Dart,VEND-108,562.32,EMP_024,IT,Office Supplies,UPI,3965458084,Approved
INV-102081,TXN-502081,2023-10-05 11:00:00,WeWork,VEND-109,2132.59,EMP_038,Finance,Marketing,Bank Transfer,5559681068,Approved
INV-102082,TXN-502082,2024-05-22 17:00:00,WeWork,VEND-109,2276.55,EMP_008,Legal,Office Supplies,Bank Transfer,5559681068,Approved
INV-102083,TXN-502083,2025-02-23 09:00:00,WeWork,VEND-109,1235.64,EMP_017,HR,Software,UPI,5559681068,Rejected
INV-102084,TXN-502084,2024-12-31 12:00:00,Blue Dart,VEND-108,3412.25,EMP_014,Finance,Software,Bank Transfer,3965458084,Rejected
INV-102085,TXN-502085,2024-04-26 15:00:00,Blue Dart,VEND-108,1250.9,EMP_030,IT,Marketing,Card,3965458084,Rejected
INV-102086,TXN-502086,2023-05-31 09:00:00,Stripe Inc,VEND-105,540.0,EMP_017,HR,Software,UPI,4532658461,Approved
INV-102087,TXN-502087,2023-02-14 10:00:00,Slack Technologies,VEND-101,1343.44,EMP_049,Sales,Software,Bank Transfer,2533403651,Approved
INV-102088,TXN-502088,2023-10-15 16:00:00,Zoom Video,VEND-106,4948.93,EMP_039,Finance,Travel,UPI,1714025507,Rejected
INV-102089,TXN-502089,2023-04-17 14:00:00,Zoom Video,VEND-106,185.48,EMP_017,Legal,Marketing,Bank Transfer,1714025507,Rejected
INV-102090,TXN-502090,2025-02-25 17:00:00,Stripe Inc,VEND-105,4867.62,EMP_043,HR,Office Supplies,UPI,4532658461,Rejected
INV-102091,TXN-502091,2025-03-05 17:00:00,Adobe Systems,VEND-104,1514.57,EMP_048,HR,Office Supplies,UPI,3154890776,Approved
INV-102092,TXN-502092,2024-12-28 09:00:00,Oracle India,VEND-107,913.94,EMP_006,HR,Marketing,Card,2981426336,Pending
INV-102093,TXN-502093,2023-01-10 10:00:00,Amazon Web Services,VEND-100,2488.6,EMP_008,Finance,Office Supplies,Bank Transfer,1895646192,Approved
INV-102094,TXN-502094,2024-03-19 11:00:00,Amazon Web Services,VEND-100,7600.27,EMP_004,Sales,Marketing,Bank Transfer,1895646192,Approved
INV-102095,TXN-502095,2023-05-16 15:00:00,Oracle India,VEND-107,12892.18,EMP_041,Legal,Software,UPI,2981426336,Approved
INV-102096,TXN-502096,2024-08-30 15:00:00,Stripe Inc,VEND-105,1337.81,EMP_040,Sales,Travel,Bank Transfer,4532658461,Approved
INV-102097,TXN-502097,2024-10-10 14:00:00,Microsoft Corp,VEND-103,4291.62,EMP_044,Legal,Travel,UPI,3834846826,Approved
INV-102098,TXN-502098,2024-06-10 15:00:00,Zoom Video,VEND-106,2608.65,EMP_045,IT,Software,UPI,1714025507,Approved
INV-102099,TXN-502099,2024-12-14 13:00:00,Adobe Systems,VEND-104,2103.52,EMP_025,HR,Consulting,Card,3154890776,Pending
INV-102100,TXN-502100,2024-08-22 09:00:00,Microsoft Corp,VEND-103,1054.61,EMP_033,Finance,Consulting,Card,3834846826,Rejected
INV-102101,TXN-502101,2024-03-21 14:00:00,Slack Technologies,VEND-101,1493.62,EMP_025,Finance,Marketing,Bank Transfer,2533403651,Approved
INV-102102,TXN-502102,2023-01-14 10:00:00,WeWork,VEND-109,43977.6,EMP_029,HR,Consulting,Card,5559681068,Pending
INV-102103,TXN-502103,2025-02-13 11:00:00,Blue Dart,VEND-108,2284.76,EMP_050,IT,Consulting,UPI,3965458084,Pending
INV-102104,TXN-502104,2023-10-14 13:00:00,WeWork,VEND-109,1417.34,EMP_021,Legal,Software,Card,5559681068,Rejected
INV-102105,TXN-502105,2025-03-07 11:00:00,Zoom Video,VEND-106,1845.27,EMP_049,Finance,Consulting,Bank Transfer,1714025507,Rejected
INV-102106,TXN-502106,2024-07-18 15:00:00,Oracle India,VEND-107,4106.79,EMP_031,Legal,Office Supplies,UPI,2981426336,Pending
INV-102107,TXN-502107,2024-06-23 13:00:00,Microsoft Corp,VEND-103,2001.44,EMP_016,Sales,Consulting,Card,3834846826,Pending
INV-102108,TXN-502108,2023-12-05 15:00:00,Blue Dart,VEND-108,3549.78,EMP_031,Finance,Software,UPI,3965458084,Rejected
INV-102109,TXN-502109,2024-01-18 11:00:00,ABC Pvt Ltd,VEND-102,5025.71,EMP_039,Legal,Travel,Bank Transfer,8755262201,Pending
INV-102110,TXN-502110,2023-09-26 11:00:00,Microsoft Corp,VEND-103,1686.46,EMP_024,HR,Travel,Bank Transfer,3834846826,Rejected
INV-102111,TXN-502111,2025-01-30 12:00:00,Slack Technologies,VEND-101,8603.64,EMP_004,Sales,Consulting,UPI,2533403651,Pending
INV-102112,TXN-502112,2023-05-13 09:00:00,ABC Pvt Ltd,VEND-102,30594.88,EMP_039,Legal,Office Supplies,Bank Transfer,8755262201,Approved
INV-102113,TXN-502113,2023-05-13 15:00:00,Stripe Inc,VEND-105,7190.33,EMP_038,IT,Software,UPI,4532658461,Pending
INV-102114,TXN-502114,2024-03-15 12:00:00,ABC Pvt Ltd,VEND-102,7605.76,EMP_047,Sales,Software,Bank Transfer,8755262201,Rejected
INV-102115,TXN-502115,2024-06-27 16:00:00,Zoom Video,VEND-106,1179.9,EMP_029,IT,Office Supplies,Card,1714025507,Rejected
INV-102116,TXN-502116,2023-02-17 17:00:00,Microsoft Corp,VEND-103,2760.8,EMP_015,IT,Consulting,UPI,3834846826,Approved
INV-102117,TXN-502117,2023-08-23 13:00:00,WeWork,VEND-109,6596.45,EMP_035,IT,Travel,Card,5559681068,Approved
INV-102118,TXN-502118,2023-03-13 15:00:00,WeWork,VEND-109,5004.7,EMP_027,Legal,Marketing,UPI,5559681068,Approved
INV-102119,TXN-502119,2024-10-09 12:00:00,Amazon Web Services,VEND-100,1965.49,EMP_013,HR,Software,Card,1895646192,Pending
INV-102120,TXN-502120,2024-07-25 11:00:00,Stripe Inc,VEND-105,1978.81,EMP_004,Finance,Marketing,Card,4532658461,Rejected
INV-102121,TXN-502121,2023-07-11 11:00:00,Slack Technologies,VEND-101,7062.28,EMP_043,HR,Marketing,Card,2533403651,Pending
INV-102122,TXN-502122,2023-03-12 15:00:00,Oracle India,VEND-107,1171.76,EMP_013,Legal,Consulting,Bank Transfer,2981426336,Approved
INV-102123,TXN-502123,2023-04-07 16:00:00,ABC Pvt Ltd,VEND-102,5150.2,EMP_014,Legal,Travel,Bank Transfer,8755262201,Approved
INV-102124,TXN-502124,2023-09-15 15:00:00,Zoom Video,VEND-106,3176.81,EMP_027,IT,Marketing,UPI,1714025507,Approved
INV-102125,TXN-502125,2023-03-22 11:00:00,WeW0rk,VEND-109,13806.2,EMP_044,HR,Consulting,Bank Transfer,5559681068,Rejected
INV-102126,TXN-502126,2024-11-06 13:00:00,Blue Dart,VEND-108,13637.75,EMP_025,Sales,Marketing,Bank Transfer,3965458084,Rejected
INV-102127,TXN-502127,2024-04-26 14:00:00,Stripe Inc,VEND-105,5088.04,EMP_029,Legal,Travel,Card,4532658461,Pending
INV-102128,TXN-502128,2024-08-11 15:00:00,Z00m_V1de0,VEND-106,3418.8,EMP_025,Sales,Software,Card,1714025507,Approved
INV-102129,TXN-502129,2024-11-18 12:00:00,Adobe Systems,VEND-104,968.48,EMP_034,Legal,Software,Card,3154890776,Approved
INV-102130,TXN-502130,2023-09-10 15:00:00,Microsoft Corp,VEND-103,3178.59,EMP_040,Sales,Office Supplies,Bank Transfer,3834846826,Rejected
INV-102131,TXN-502131,2024-01-31 14:00:00,Zoom Video,VEND-106,2999.13,EMP_038,Finance,Consulting,UPI,1714025507,Pending
INV-102132,TXN-502132,2024-07-06 09:00:00,Microsoft Corp,VEND-103,1678.03,EMP_048,Sales,Software,UPI,3834846826,Rejected
INV-102133,TXN-502133,2023-09-14 09:00:00,Blue Dart,VEND-108,1480.17,EMP_044,IT,Software,UPI,3965458084,Approved
INV-102134,TXN-502134,2023-05-13 16:00:00,Microsoft Corp,VEND-103,7820.75,EMP_025,HR,Marketing,Card,3834846826,Approved
INV-102135,TXN-502135,2023-08-30 13:00:00,ABC_Pvt_Ltd,VEND-102,1529.73,EMP_029,HR,Office Supplies,Card,8755262201,Rejected
INV-102136,TXN-502136,2024-10-09 10:00:00,Zoom Video,VEND-106,3403.58,EMP_015,Sales,Software,UPI,1714025507,Pending
INV-102137,TXN-502137,2025-01-23 16:00:00,ABC Pvt Ltd,VEND-102,3293.39,EMP_031,IT,Office Supplies,UPI,8755262201,Approved
INV-102138,TXN-502138,2023-08-19 11:00:00,Microsoft Corp,VEND-103,3979.57,EMP_049,Legal,Office Supplies,UPI,3834846826,Rejected
INV-102139,TXN-502139,2023-07-24 10:00:00,ABC Pvt Ltd,VEND-102,13431.85,EMP_014,HR,Marketing,Bank Transfer,8755262201,Approved
INV-102140,TXN-502140,2023-05-26 17:00:00,Amazon Web Services,VEND-100,554.42,EMP_024,Finance,Travel,UPI,1895646192,Rejected
INV-102141,TXN-502141,2024-05-04 09:00:00,Oracle India,VEND-107,15065.62,EMP_048,Sales,Consulting,Card,2981426336,Rejected
INV-102142,TXN-502142,2024-07-23 11:00:00,Zoom Video,VEND-106,240.09,EMP_029,Legal,Marketing,UPI,1714025507,Pending
INV-102143,TXN-502143,2023-05-09 12:00:00,Blue Dart,VEND-108,2244.91,EMP_015,Legal,Software,Card,3965458084,Rejected
INV-102144,TXN-502144,2023-04-06 12:00:00,WeWork,VEND-109,1474.49,EMP_027,Legal,Software,UPI,5559681068,Pending
INV-102145,TXN-502145,2023-08-20 13:00:00,Blue Dart,VEND-108,2975.88,EMP_038,IT,Software,UPI,3965458084,Rejected
INV-102146,TXN-502146,2023-11-29 12:00:00,Zoom Video,VEND-106,15252.13,EMP_031,Sales,Travel,UPI,1714025507,Rejected
INV-102147,TXN-502147,2024-09-24 12:00:00,Blue Dart,VEND-108,906.0,EMP_048,HR,Software,Card,3965458084,Rejected
INV-102148,TXN-502148,2023-07-12 15:00:00,Adobe Systems,VEND-104,410.22,EMP_016,Finance,Consulting,Card,3154890776,Pending
INV-102149,TXN-502149,2024-10-14 11:00:00,Zoom Video,VEND-106,3060.74,EMP_010,Finance,Travel,UPI,1714025507,Approved
INV-102150,TXN-502150,2024-12-09 09:00:00,ABC Pvt Ltd,VEND-102,1533.24,EMP_044,Legal,Travel,UPI,8755262201,Rejected
INV-102151,TXN-502151,2023-08-31 12:00:00,Blue Dart,VEND-108,1320.91,EMP_034,HR,Office Supplies,Card,3965458084,Rejected
INV-102152,TXN-502152,2024-03-13 13:00:00,Amazon Web Services,VEND-100,3963.18,EMP_046,Legal,Marketing,Bank Transfer,1895646192,Rejected
INV-102153,TXN-502153,2023-04-29 09:00:00,Adobe Systems,VEND-104,824.07,EMP_044,HR,Marketing,Bank Transfer,3154890776,Pending
INV-102154,TXN-502154,2024-02-13 11:00:00,Blue Dart,VEND-108,1196726.22,EMP_041,Legal,Marketing,UPI,3965458084,Rejected
INV-102155,TXN-502155,2023-11-12 13:00:00,Amazon Web Services,VEND-100,4148.57,EMP_033,Sales,Marketing,UPI,1895646192,Approved
INV-102156,TXN-502156,2024-08-27 10:00:00,ABC_Pvt_Ltd,VEND-102,2658.49,EMP_009,HR,Software,UPI,8755262201,Approved
INV-102157,TXN-502157,2024-10-20 17:00:00,Zoom Video,VEND-106,5125.68,EMP_045,HR,Software,Bank Transfer,1714025507,Rejected
INV-102158,TXN-502158,2023-02-19 11:00:00,ABC Pvt Ltd,VEND-102,745.82,EMP_049,Sales,Marketing,Card,8755262201,Approved
INV-102159,TXN-502159,2023-05-11 16:00:00,Stripe Inc,VEND-105,6991.97,EMP_043,Sales,Software,Card,4532658461,Rejected
INV-102160,TXN-502160,2024-03-22 13:00:00,Microsoft Corp,VEND-103,1065.65,EMP_029,Finance,Office Supplies,UPI,3834846826,Pending
INV-102161,TXN-502161,2023-11-27 10:00:00,WeWork,VEND-109,9981.02,EMP_026,Sales,Office Supplies,Card,5559681068,Approved
INV-102162,TXN-502162,2023-08-22 09:00:00,Microsoft Corp,VEND-103,2085.48,EMP_009,Legal,Travel,Bank Transfer,3834846826,Approved
INV-102163,TXN-502163,2023-07-07 11:00:00,Slack Technologies,VEND-101,1472.07,EMP_023,Finance,Travel,Card,2533403651,Rejected
INV-102164,TXN-502164,2023-01-12 14:00:00,Stripe Inc,VEND-105,7201.01,EMP_007,HR,Marketing,Card,4532658461,Pending
INV-102165,TXN-502165,2023-09-19 14:00:00,Slack Technologies,VEND-101,3589.83,EMP_007,Finance,Consulting,Card,2533403651,Pending
